TimeStamp,Open,High,Low,Close,Volume,DataTime
1595376000000,9388.00,9543.00,9272.00,9518.25,126598.902,2020-07-22 08:00:00
1595462400000,9518.25,9678.32,9439.86,9604.41,166990.147,2020-07-23 08:00:00
1595548800000,9604.41,9650.00,9470.00,9539.70,133975.068,2020-07-24 08:00:00
1595635200000,9539.70,9735.10,9526.31,9701.49,133377.589,2020-07-25 08:00:00
1595721600000,9701.54,10300.00,9655.20,9939.69,261998.786,2020-07-26 08:00:00
1595808000000,9939.68,11488.00,9928.61,11047.58,744752.400,2020-07-27 08:00:00
1595894400000,11047.58,11270.00,10580.00,10919.94,499486.679,2020-07-28 08:00:00
1595980800000,10919.94,11364.80,10844.34,11113.03,356188.761,2020-07-29 08:00:00
1596067200000,11113.01,11195.52,10826.55,11111.96,230327.988,2020-07-30 08:00:00
1596153600000,11111.97,11450.42,10971.78,11343.68,307399.731,2020-07-31 08:00:00
1596240000000,11343.67,11887.45,11201.00,11811.42,386322.642,2020-08-01 08:00:00
1596326400000,11811.43,12154.25,10490.00,11079.72,492803.351,2020-08-02 08:00:00
1596412800000,11080.70,11483.00,10923.00,11227.07,238654.591,2020-08-03 08:00:00
1596499200000,11227.07,11427.38,11025.00,11200.05,200044.934,2020-08-04 08:00:00
1596585600000,11200.06,11798.56,11103.00,11752.50,263510.011,2020-08-05 08:00:00
1596672000000,11752.50,11916.02,11571.78,11770.56,236459.595,2020-08-06 08:00:00
1596758400000,11769.97,11920.00,11318.93,11596.06,273935.127,2020-08-07 08:00:00
1596844800000,11596.26,11819.00,11513.69,11765.72,154707.303,2020-08-08 08:00:00
1596931200000,11765.72,11811.00,11526.90,11685.99,125463.463,2020-08-09 08:00:00
1597017600000,11685.99,12100.00,11384.90,11896.89,290418.014,2020-08-10 08:00:00
1597104000000,11896.86,11944.00,11127.00,11392.64,336861.638,2020-08-11 08:00:00
1597190400000,11392.64,11630.00,11140.00,11568.36,213799.491,2020-08-12 08:00:00
1597276800000,11568.37,11798.00,11272.00,11790.00,248214.725,2020-08-13 08:00:00
1597363200000,11790.00,11868.42,11644.60,11767.89,159019.959,2020-08-14 08:00:00
1597449600000,11767.89,11993.58,11682.00,11859.04,222262.987,2020-08-15 08:00:00
1597536000000,11858.91,11945.00,11688.00,11921.23,165733.721,2020-08-16 08:00:00
1597622400000,11921.32,12499.42,11780.00,12298.06,331435.112,2020-08-17 08:00:00
1597708800000,12298.06,12403.00,11810.00,11960.79,291349.888,2020-08-18 08:00:00
1597795200000,11962.03,12037.05,11574.78,11763.87,313267.066,2020-08-19 08:00:00
1597881600000,11763.88,11888.00,11676.03,11857.92,130981.044,2020-08-20 08:00:00
1597968000000,11858.53,11882.68,11491.00,11538.53,195106.536,2020-08-21 08:00:00
1598054400000,11538.53,11689.08,11385.06,11670.47,126696.730,2020-08-22 08:00:00
1598140800000,11670.48,11724.00,11522.15,11654.00,95608.033,2020-08-23 08:00:00
1598227200000,11654.00,11831.96,11595.00,11753.30,108781.125,2020-08-24 08:00:00
1598313600000,11753.29,11770.00,11130.00,11327.17,267234.771,2020-08-25 08:00:00
1598400000000,11327.18,11548.68,11255.95,11466.22,170305.024,2020-08-26 08:00:00
1598486400000,11466.22,11593.00,11130.82,11335.53,253778.342,2020-08-27 08:00:00
1598572800000,11335.83,11544.88,11283.19,11526.85,129477.627,2020-08-28 08:00:00
1598659200000,11526.85,11582.00,11419.34,11466.66,83715.229,2020-08-29 08:00:00
1598745600000,11466.27,11724.12,11457.88,11714.14,113266.672,2020-08-30 08:00:00
1598832000000,11714.13,11784.21,11575.78,11658.11,127272.378,2020-08-31 08:00:00
1598918400000,11658.11,12061.07,11531.34,11930.18,211680.828,2020-09-01 08:00:00
1599004800000,11930.17,11961.00,11156.00,11396.96,280411.964,2020-09-02 08:00:00
1599091200000,11396.44,11475.00,9901.16,10141.08,487812.737,2020-09-03 08:00:00
1599177600000,10141.40,10635.77,9878.65,10448.00,432563.841,2020-09-04 08:00:00
1599264000000,10448.00,10567.87,9808.58,10168.71,399307.282,2020-09-05 08:00:00
1599350400000,10168.23,10348.97,10003.00,10258.13,190207.654,2020-09-06 08:00:00
1599436800000,10258.13,10420.55,9879.68,10378.76,258476.949,2020-09-07 08:00:00
1599523200000,10379.30,10443.79,9842.01,10129.02,317802.322,2020-09-08 08:00:00
1599609600000,10130.00,10346.00,9981.13,10219.29,151222.689,2020-09-09 08:00:00
1599696000000,10219.29,10484.60,10211.67,10335.91,187667.873,2020-09-10 08:00:00
1599782400000,10335.91,10397.85,10200.80,10387.81,135929.303,2020-09-11 08:00:00
1599868800000,10387.81,10477.70,10271.00,10438.28,97429.037,2020-09-12 08:00:00
1599955200000,10438.29,10580.00,10209.01,10327.72,159021.843,2020-09-13 08:00:00
1600041600000,10327.72,10746.06,10241.57,10664.10,205260.236,2020-09-14 08:00:00
1600128000000,10664.10,10923.42,10592.00,10776.78,247657.230,2020-09-15 08:00:00
1600214400000,10776.88,11089.08,10661.90,10948.17,252881.019,2020-09-16 08:00:00
1600300800000,10948.16,11040.00,10740.00,10935.33,186484.361,2020-09-17 08:00:00
1600387200000,10935.97,11035.00,10810.10,10926.29,136028.351,2020-09-18 08:00:00
1600473600000,10926.30,11177.00,10880.00,11073.74,126239.232,2020-09-19 08:00:00
1600560000000,11073.20,11073.90,10751.00,10914.28,150450.562,2020-09-20 08:00:00
1600646400000,10915.52,10980.69,10281.00,10414.73,333047.145,2020-09-21 08:00:00
1600732800000,10414.73,10574.08,10353.10,10523.32,179900.686,2020-09-22 08:00:00
1600819200000,10523.32,10531.94,10132.21,10237.91,203027.542,2020-09-23 08:00:00
1600905600000,10237.91,10837.27,10191.00,10724.92,241646.573,2020-09-24 08:00:00
1600992000000,10724.91,10754.29,10551.56,10683.51,170930.773,2020-09-25 08:00:00
1601078400000,10683.50,10827.80,10642.23,10726.50,109340.491,2020-09-26 08:00:00
1601164800000,10726.50,10793.50,10584.00,10768.00,123440.716,2020-09-27 08:00:00
1601251200000,10768.00,11024.00,10627.19,10691.45,187105.377,2020-09-28 08:00:00
1601337600000,10691.94,10863.94,10631.49,10836.98,146888.319,2020-09-29 08:00:00
1601424000000,10836.99,10845.99,10660.05,10773.00,132834.116,2020-09-30 08:00:00
1601510400000,10773.00,10935.14,10442.00,10612.63,253619.622,2020-10-01 08:00:00
1601596800000,10612.62,10660.00,10371.03,10565.15,224747.037,2020-10-02 08:00:00
1601683200000,10565.44,10596.00,10491.11,10537.96,76315.911,2020-10-03 08:00:00
1601769600000,10537.96,10694.00,10514.00,10660.16,90912.105,2020-10-04 08:00:00
1601856000000,10660.16,10792.00,10608.90,10785.00,130589.137,2020-10-05 08:00:00
1601942400000,10784.99,10792.00,10510.66,10593.65,184895.250,2020-10-06 08:00:00
1602028800000,10593.65,10675.00,10540.29,10658.75,106700.522,2020-10-07 08:00:00
1602115200000,10658.75,10958.00,10523.00,10919.45,207938.861,2020-10-08 08:00:00
1602201600000,10919.45,11110.00,10818.44,11050.47,154336.818,2020-10-09 08:00:00
1602288000000,11050.46,11494.00,11050.46,11294.79,199398.012,2020-10-10 08:00:00
1602374400000,11294.78,11450.73,11273.77,11369.59,146323.076,2020-10-11 08:00:00
1602460800000,11369.59,11732.00,11157.00,11530.36,254217.203,2020-10-12 08:00:00
1602547200000,11530.37,11562.00,11308.00,11419.36,199115.115,2020-10-13 08:00:00
1602633600000,11419.36,11550.00,11280.50,11417.13,192936.970,2020-10-14 08:00:00
1602720000000,11417.12,11649.48,11250.00,11502.00,215260.399,2020-10-15 08:00:00
1602806400000,11502.00,11538.92,11175.00,11318.92,212339.085,2020-10-16 08:00:00
1602892800000,11319.51,11424.09,11250.00,11356.25,95892.966,2020-10-17 08:00:00
1602979200000,11356.25,11529.93,11342.54,11501.10,92472.191,2020-10-18 08:00:00
1603065600000,11501.50,11830.00,11404.01,11745.00,230161.648,2020-10-19 08:00:00
1603152000000,11744.99,12045.78,11673.00,11900.03,312811.802,2020-10-20 08:00:00
1603238400000,11900.03,13240.00,11876.00,12796.07,591963.069,2020-10-21 08:00:00
1603324800000,12796.06,13188.27,12675.50,12968.87,343851.666,2020-10-22 08:00:00
1603411200000,12970.39,13043.00,12725.04,12925.82,237042.526,2020-10-23 08:00:00
1603497600000,12925.82,13177.59,12871.07,13110.88,176146.631,2020-10-24 08:00:00
1603584000000,13110.88,13369.00,12715.00,13023.81,206012.652,2020-10-25 08:00:00
1603670400000,13024.21,13240.00,12729.00,13047.24,316503.296,2020-10-26 08:00:00
1603756800000,13047.24,13787.83,13041.30,13629.38,411509.506,2020-10-27 08:00:00
1603843200000,13629.89,13863.00,12876.00,13256.17,476993.789,2020-10-28 08:00:00
1603929600000,13255.79,13637.22,12965.00,13446.65,355352.336,2020-10-29 08:00:00
1604016000000,13446.65,13665.65,13100.00,13549.12,349890.573,2020-10-30 08:00:00
1604102400000,13549.12,14140.00,13403.36,13783.73,357853.230,2020-10-31 08:00:00
1604188800000,13783.73,13891.52,13605.90,13752.86,198395.231,2020-11-01 08:00:00
1604275200000,13752.87,13823.75,13195.00,13540.54,327991.768,2020-11-02 08:00:00
1604361600000,13541.55,14070.00,13276.33,14016.55,348730.510,2020-11-03 08:00:00
1604448000000,14016.55,14280.00,13512.00,14134.31,451433.420,2020-11-04 08:00:00
1604534400000,14134.32,15777.00,14088.01,15598.75,717489.697,2020-11-05 08:00:00
1604620800000,15598.74,15984.20,15177.00,15590.96,559380.060,2020-11-06 08:00:00
1604707200000,15590.95,15774.00,14350.00,14824.34,457582.681,2020-11-07 08:00:00
1604793600000,14824.33,15678.00,14710.00,15473.20,290616.393,2020-11-08 08:00:00
1604880000000,15473.20,15869.00,14822.00,15328.72,474181.983,2020-11-09 08:00:00
1604966400000,15328.72,15474.17,15071.00,15294.68,244073.495,2020-11-10 08:00:00
1605052800000,15294.68,16000.00,15274.89,15690.24,330772.852,2020-11-11 08:00:00
1605139200000,15690.24,16345.00,15437.70,16289.02,471759.126,2020-11-12 08:00:00
1605225600000,16289.01,16479.99,15955.60,16320.54,306656.359,2020-11-13 08:00:00
1605312000000,16320.54,16326.82,15700.00,16064.51,266206.937,2020-11-14 08:00:00
1605398400000,16064.51,16161.23,15768.00,15952.27,210318.453,2020-11-15 08:00:00
1605484800000,15951.93,16882.00,15862.00,16707.07,342459.329,2020-11-16 08:00:00
1605571200000,16707.00,17890.10,16550.00,17670.01,524094.697,2020-11-17 08:00:00
1605657600000,17670.01,18520.00,17215.03,17788.32,732937.097,2020-11-18 08:00:00
1605744000000,17788.32,18200.00,17347.27,17811.68,406500.977,2020-11-19 08:00:00
1605830400000,17811.68,18831.60,17748.92,18664.31,407926.802,2020-11-20 08:00:00
1605916800000,18662.85,18986.00,18302.08,18721.99,342412.490,2020-11-21 08:00:00
1606003200000,18721.99,18780.00,17645.98,18435.20,373779.417,2020-11-22 08:00:00
1606089600000,18434.17,18812.65,18013.97,18382.07,364221.378,2020-11-23 08:00:00
1606176000000,18382.07,19440.00,18000.00,19179.64,477968.289,2020-11-24 08:00:00
1606262400000,19178.53,19554.19,18509.12,18741.67,426276.990,2020-11-25 08:00:00
1606348800000,18741.66,18940.69,16181.00,17155.34,850692.856,2020-11-26 08:00:00
1606435200000,17155.37,17465.00,16444.83,17144.10,398072.933,2020-11-27 08:00:00
1606521600000,17144.11,17880.00,16865.78,17717.74,268833.749,2020-11-28 08:00:00
1606608000000,17717.74,18343.00,17523.00,18181.09,256024.006,2020-11-29 08:00:00
1606694400000,18180.43,19944.00,18178.82,19720.00,500482.574,2020-11-30 08:00:00
1606780800000,19722.09,19956.00,18050.00,18772.70,553885.333,2020-12-01 08:00:00
1606867200000,18770.33,19365.00,18329.58,19207.01,335717.482,2020-12-02 08:00:00
1606953600000,19207.01,19640.00,18865.00,19434.30,245020.576,2020-12-03 08:00:00
1607040000000,19432.66,19537.16,18570.00,18664.20,276271.939,2020-12-04 08:00:00
1607126400000,18662.72,19203.46,18510.00,19147.62,165912.647,2020-12-05 08:00:00
1607212800000,19147.63,19449.10,18855.35,19375.02,176004.606,2020-12-06 08:00:00
1607299200000,19375.00,19446.36,18908.66,19172.88,169402.371,2020-12-07 08:00:00
1607385600000,19172.87,19319.38,18133.33,18319.32,280714.132,2020-12-08 08:00:00
1607472000000,18319.33,18639.70,17650.00,18537.98,353123.689,2020-12-09 08:00:00
1607558400000,18537.97,18550.00,17916.00,18253.51,233960.241,2020-12-10 08:00:00
1607644800000,18254.00,18290.44,17555.00,18031.47,317866.070,2020-12-11 08:00:00
1607731200000,18031.71,18950.00,18012.21,18800.00,196962.282,2020-12-12 08:00:00
1607817600000,18800.00,19432.00,18705.46,19175.07,239760.089,2020-12-13 08:00:00
1607904000000,19175.06,19355.35,19004.72,19270.70,181555.823,2020-12-14 08:00:00
1607990400000,19270.71,19598.00,19039.64,19424.91,248744.054,2020-12-15 08:00:00
1608076800000,19424.90,21600.00,19274.55,21346.80,459302.012,2020-12-16 08:00:00
1608163200000,21346.81,23888.04,21231.50,22816.99,823435.821,2020-12-17 08:00:00
1608249600000,22816.99,23330.00,22363.94,23124.35,305997.222,2020-12-18 08:00:00
1608336000000,23124.35,24281.61,22735.81,23847.28,337535.438,2020-12-19 08:00:00
1608422400000,23847.28,24376.00,23076.25,23472.96,322289.774,2020-12-20 08:00:00
1608508800000,23472.96,24145.00,21920.00,22730.10,476456.589,2020-12-21 08:00:00
1608595200000,22736.05,23850.00,22387.00,23826.99,326124.313,2020-12-22 08:00:00
1608681600000,23826.74,24235.42,22572.52,23238.27,394754.939,2020-12-23 08:00:00
1608768000000,23237.73,23819.81,22700.00,23737.44,237754.257,2020-12-24 08:00:00
1608854400000,23738.75,24827.64,23450.00,24730.00,284523.431,2020-12-25 08:00:00
1608940800000,24729.99,26926.00,24507.24,26508.83,367265.555,2020-12-26 08:00:00
1609027200000,26508.84,28459.84,25850.00,26305.64,540264.148,2020-12-27 08:00:00
1609113600000,26301.76,27538.82,26117.10,27102.66,267563.468,2020-12-28 08:00:00
1609200000000,27101.45,27441.73,25913.01,27402.83,260759.449,2020-12-29 08:00:00
1609286400000,27402.83,29063.72,27401.00,28906.99,374737.655,2020-12-30 08:00:00
1609372800000,28906.99,29376.70,27848.00,28951.68,313648.835,2020-12-31 08:00:00
1609459200000,28948.19,29668.86,28627.12,29337.16,210716.398,2021-01-01 08:00:00
1609545600000,29337.15,33480.00,28958.24,32199.91,545541.080,2021-01-02 08:00:00
1609632000000,32198.41,34832.25,32000.02,33054.53,487486.989,2021-01-03 08:00:00
1609718400000,33053.93,33653.56,27800.00,32031.07,506128.023,2021-01-04 08:00:00
1609804800000,32029.55,34500.00,29900.00,33999.52,433720.833,2021-01-05 08:00:00
1609891200000,33999.51,37037.51,33356.46,36823.68,444019.830,2021-01-06 08:00:00
1609977600000,36825.77,40565.62,36337.36,39498.92,520147.908,2021-01-07 08:00:00
1610064000000,39498.32,42125.51,36539.77,40637.23,518080.826,2021-01-08 08:00:00
1610150400000,40638.91,41539.88,38733.28,40136.04,260882.805,2021-01-09 08:00:00
1610236800000,40136.05,41412.12,35268.00,38221.67,436759.048,2021-01-10 08:00:00
1610323200000,38200.01,38322.18,30448.00,35408.46,906275.651,2021-01-11 08:00:00
1610409600000,35406.92,36693.44,32600.00,34056.90,449065.693,2021-01-12 08:00:00
1610496000000,34065.53,37880.00,32420.00,37421.07,398188.088,2021-01-13 08:00:00
1610582400000,37416.34,40189.39,36764.33,39163.31,353142.386,2021-01-14 08:00:00
1610668800000,39163.31,39790.00,34478.00,36755.24,437610.113,2021-01-15 08:00:00
1610755200000,36755.25,38000.00,35366.00,36025.66,301102.477,2021-01-16 08:00:00
1610841600000,36025.65,36898.00,33863.50,35869.83,287686.129,2021-01-17 08:00:00
1610928000000,35875.72,37547.94,34808.47,36686.86,253386.703,2021-01-18 08:00:00
1611014400000,36690.00,37961.00,35850.00,35891.03,257889.419,2021-01-19 08:00:00
1611100800000,35891.74,36461.44,33403.00,35500.00,329192.419,2021-01-20 08:00:00
1611187200000,35499.23,35636.17,30069.90,30879.97,550562.277,2021-01-21 08:00:00
1611273600000,30875.77,33831.52,28880.00,32986.34,453568.538,2021-01-22 08:00:00
1611360000000,32990.08,33495.00,31405.00,32086.48,256776.411,2021-01-23 08:00:00
1611446400000,32086.48,33125.75,30914.20,32275.63,212107.044,2021-01-24 08:00:00
1611532800000,32274.88,34880.00,31921.47,32253.68,316687.524,2021-01-25 08:00:00
1611619200000,32253.68,32950.00,30810.00,32474.14,346861.707,2021-01-26 08:00:00
1611705600000,32474.81,32562.20,29240.00,30381.04,431022.839,2021-01-27 08:00:00
1611792000000,30382.96,33778.95,29843.33,33399.75,311528.373,2021-01-28 08:00:00
1611878400000,33399.99,38641.10,31960.00,34269.35,713579.785,2021-01-29 08:00:00
1611964800000,34267.04,34988.88,32849.06,34289.85,267861.872,2021-01-30 08:00:00
1612051200000,34284.76,34393.22,32193.04,33126.21,211293.891,2021-01-31 08:00:00
1612137600000,33125.11,34720.00,32322.47,33546.09,240632.325,2021-02-01 08:00:00
1612224000000,33546.08,36041.00,33450.00,35504.06,239856.230,2021-02-02 08:00:00
1612310400000,35504.07,37700.00,35410.00,37652.51,240308.078,2021-02-03 08:00:00
1612396800000,37651.92,38833.00,36233.00,36976.93,306715.022,2021-02-04 08:00:00
1612483200000,36975.19,38411.82,36586.68,38362.65,196277.444,2021-02-05 08:00:00
1612569600000,38357.17,40992.40,38269.00,39249.54,310826.315,2021-02-06 08:00:00
1612656000000,39249.53,39757.87,37403.27,38849.25,296721.925,2021-02-07 08:00:00
1612742400000,38849.24,47146.00,38037.00,46451.32,440167.093,2021-02-08 08:00:00
1612828800000,46451.32,48266.36,45057.65,46492.54,381477.426,2021-02-09 08:00:00
1612915200000,46492.53,47475.00,43770.00,44850.00,334979.017,2021-02-10 08:00:00
1613001600000,44850.00,48810.00,44038.97,48060.21,330540.045,2021-02-11 08:00:00
1613088000000,48060.21,49278.98,46121.00,47361.03,259186.288,2021-02-12 08:00:00
1613174400000,47364.00,48290.00,46252.10,47221.62,199965.397,2021-02-13 08:00:00
1613260800000,47221.63,49875.16,47093.16,48655.21,241935.666,2021-02-14 08:00:00
1613347200000,48655.21,49100.00,45349.21,47981.58,248960.404,2021-02-15 08:00:00
1613433600000,47981.60,50953.44,47101.02,49197.94,343592.011,2021-02-16 08:00:00
1613520000000,49197.93,52800.00,49029.62,52194.62,312007.458,2021-02-17 08:00:00
1613606400000,52194.62,52640.00,50948.00,51619.70,185489.890,2021-02-18 08:00:00
1613692800000,51612.46,56582.00,50800.00,56004.10,257911.872,2021-02-19 08:00:00
1613779200000,56005.85,57699.00,53905.00,55917.41,240296.308,2021-02-20 08:00:00
1613865600000,55908.45,58472.14,55564.50,57487.43,196820.573,2021-02-21 08:00:00
1613952000000,57475.50,57591.87,47751.42,54121.10,480660.187,2021-02-22 08:00:00
1614038400000,54125.55,54260.12,44893.82,48930.00,748737.462,2021-02-23 08:00:00
1614124800000,48930.01,51435.58,47000.00,49702.03,333415.219,2021-02-24 08:00:00
1614211200000,49702.05,52134.96,46685.43,47089.37,349943.016,2021-02-25 08:00:00
1614297600000,47087.97,48438.01,44100.00,46313.13,440670.320,2021-02-26 08:00:00
1614384000000,46313.12,48476.05,44926.77,46102.63,256027.074,2021-02-27 08:00:00
1614470400000,46097.09,46678.00,43002.05,45163.36,370358.825,2021-02-28 08:00:00
1614556800000,45162.64,49800.00,44972.49,49592.70,315659.931,2021-03-01 08:00:00
1614643200000,49594.99,50221.77,47058.06,48450.57,273100.435,2021-03-02 08:00:00
1614729600000,48454.21,52681.51,48110.66,50373.75,350311.234,2021-03-03 08:00:00
1614816000000,50373.75,51800.00,47500.00,48385.77,387428.957,2021-03-04 08:00:00
1614902400000,48385.77,49470.00,46320.00,48770.57,354602.756,2021-03-05 08:00:00
1614988800000,48772.68,49253.63,47090.00,48908.21,215092.910,2021-03-06 08:00:00
1615075200000,48908.21,51480.00,48908.21,50995.27,248398.116,2021-03-07 08:00:00
1615161600000,50991.35,52450.00,49310.00,52429.43,308339.866,2021-03-08 08:00:00
1615248000000,52429.43,54950.00,51880.00,54917.78,285604.798,2021-03-09 08:00:00
1615334400000,54917.78,57500.92,53061.00,55947.98,401159.493,2021-03-10 08:00:00
1615420800000,55949.30,58283.00,54356.44,57844.52,364681.318,2021-03-11 08:00:00
1615507200000,57842.64,58186.33,55074.30,57291.03,335495.042,2021-03-12 08:00:00
1615593600000,57291.04,61950.00,56136.00,61267.41,320322.173,2021-03-13 08:00:00
1615680000000,61267.41,61798.00,59005.00,59037.12,231991.901,2021-03-14 08:00:00
1615766400000,59037.11,60740.00,54517.28,55646.61,448820.830,2021-03-15 08:00:00
1615852800000,55646.61,56988.00,53335.00,56954.19,339718.202,2021-03-16 08:00:00
1615939200000,56953.23,59078.79,54154.93,58959.00,339397.712,2021-03-17 08:00:00
1616025600000,58959.01,60510.00,57072.00,57700.01,305100.026,2021-03-18 08:00:00
1616112000000,57700.01,59550.00,56301.27,58089.11,259039.479,2021-03-19 08:00:00
1616198400000,58089.11,59948.00,57881.00,58145.61,203680.149,2021-03-20 08:00:00
1616284800000,58144.44,58638.70,55403.55,57415.18,237518.696,2021-03-21 08:00:00
1616371200000,57415.19,58500.00,53635.81,54129.56,293062.947,2021-03-22 08:00:00
1616457600000,54129.56,55890.68,52981.40,54400.00,276199.041,2021-03-23 08:00:00
1616544000000,54400.00,57234.79,51666.00,52311.54,394172.526,2021-03-24 08:00:00
1616630400000,52307.89,53255.20,50452.08,51325.21,416848.091,2021-03-25 08:00:00
1616716800000,51325.21,55123.00,51260.00,55030.00,271957.842,2021-03-26 08:00:00
1616803200000,55030.00,56658.76,54001.00,55828.00,234435.346,2021-03-27 08:00:00
1616889600000,55828.00,56588.31,54694.91,55805.08,200603.768,2021-03-28 08:00:00
1616976000000,55804.16,58490.11,54931.15,57677.64,277215.268,2021-03-29 08:00:00
1617062400000,57676.14,59560.00,57110.00,58794.16,232824.065,2021-03-30 08:00:00
1617148800000,58794.17,59920.00,56812.00,58807.24,337038.349,2021-03-31 08:00:00
1617235200000,58810.99,59592.22,58002.00,58794.01,196332.114,2021-04-01 08:00:00
1617321600000,58797.56,60397.85,58490.03,59031.36,189391.958,2021-04-02 08:00:00
1617408000000,59028.99,59925.00,56900.00,57134.65,198636.171,2021-04-03 08:00:00
1617494400000,57134.65,58553.00,56517.23,58234.61,152454.122,2021-04-04 08:00:00
1617580800000,58234.61,59385.00,56808.94,59243.39,174338.646,2021-04-05 08:00:00
1617667200000,59243.40,59626.18,57500.00,58059.99,165562.029,2021-04-06 08:00:00
1617753600000,58060.00,58720.00,55536.07,56018.18,265271.707,2021-04-07 08:00:00
1617840000000,56018.17,58200.00,55759.13,58122.26,161389.858,2021-04-08 08:00:00
1617926400000,58122.93,58950.00,57700.00,58176.03,141690.144,2021-04-09 08:00:00
1618012800000,58176.04,61800.00,57943.95,59832.43,240907.592,2021-04-10 08:00:00
1618099200000,59832.43,60816.88,59304.02,60090.20,148499.824,2021-04-11 08:00:00
1618185600000,60093.26,61449.91,59500.00,59911.18,196147.561,2021-04-12 08:00:00
1618272000000,59911.19,63850.00,59873.01,63649.71,279389.492,2021-04-13 08:00:00
1618358400000,63645.05,64986.11,61404.00,63019.10,323454.880,2021-04-14 08:00:00
1618444800000,63018.34,63905.83,62157.89,63232.55,178604.198,2021-04-15 08:00:00
1618531200000,63232.56,63600.00,60100.00,61424.67,255765.893,2021-04-16 08:00:00
1618617600000,61424.67,62610.00,59620.00,60090.14,194112.299,2021-04-17 08:00:00
1618704000000,60090.14,60450.00,50050.00,56140.05,522006.276,2021-04-18 08:00:00
1618790400000,56140.05,57532.70,54200.00,55634.39,285041.716,2021-04-19 08:00:00
1618876800000,55634.38,57060.00,53330.82,56410.56,324494.085,2021-04-20 08:00:00
1618963200000,56411.25,56756.78,53610.00,53800.00,252601.972,2021-04-21 08:00:00
1619049600000,53794.72,55470.51,50534.34,51714.61,453489.185,2021-04-22 08:00:00
1619136000000,51714.62,52152.00,47546.16,51122.62,554666.026,2021-04-23 08:00:00
1619222400000,51122.63,51183.51,48690.00,50092.40,299663.131,2021-04-24 08:00:00
1619308800000,50094.27,50577.90,46930.43,49063.94,310306.501,2021-04-25 08:00:00
1619395200000,49063.94,54364.89,48763.00,53984.33,390494.148,2021-04-26 08:00:00
1619481600000,53984.34,55500.00,53225.14,55006.25,225440.361,2021-04-27 08:00:00
1619568000000,55006.25,56574.13,53852.00,54861.77,263170.559,2021-04-28 08:00:00
1619654400000,54861.76,55222.02,52350.00,53558.80,257045.190,2021-04-29 08:00:00
1619740800000,53558.57,57935.00,53043.62,57684.16,294683.751,2021-04-30 08:00:00
1619827200000,57688.29,58488.17,57051.23,57836.34,207854.398,2021-05-01 08:00:00
1619913600000,57836.35,57959.97,56100.00,56630.33,203712.515,2021-05-02 08:00:00
1620000000000,56630.34,59056.59,56500.65,57214.83,271733.972,2021-05-03 08:00:00
1620086400000,57214.84,57253.76,53094.59,53263.32,388988.754,2021-05-04 08:00:00
1620172800000,53263.32,57940.00,52880.38,57497.77,317811.705,2021-05-05 08:00:00
1620259200000,57497.76,58450.00,55297.91,56435.35,275471.204,2021-05-06 08:00:00
1620345600000,56435.35,58800.00,55300.00,57350.88,256159.504,2021-05-07 08:00:00
1620432000000,57350.89,59590.96,56961.25,58924.98,264906.729,2021-05-08 08:00:00
1620518400000,58926.36,59335.19,56316.00,58292.53,245954.014,2021-05-09 08:00:00
1620604800000,58292.53,59654.00,53250.00,55869.67,396237.133,2021-05-10 08:00:00
1620691200000,55869.41,56908.66,54541.33,56710.43,267226.104,2021-05-11 08:00:00
1620777600000,56712.70,58049.99,48503.74,49595.76,472329.152,2021-05-12 08:00:00
1620864000000,49596.75,51358.00,45596.32,49707.90,652476.689,2021-05-13 08:00:00
1620950400000,49706.27,51533.00,48870.41,49873.27,319069.002,2021-05-14 08:00:00
1621036800000,49873.26,50709.43,46584.32,46793.41,442023.496,2021-05-15 08:00:00
1621123200000,46794.62,49829.39,43866.00,46429.28,604537.630,2021-05-16 08:00:00
1621209600000,46429.28,46655.00,42151.00,43566.18,809129.365,2021-05-17 08:00:00
1621296000000,43565.11,45846.61,42268.00,42882.53,590358.592,2021-05-18 08:00:00
1621382400000,42882.54,43615.93,28688.00,36689.14,1373851.849,2021-05-19 08:00:00
1621468800000,36689.14,42460.00,34882.00,40500.30,775185.113,2021-05-20 08:00:00
1621555200000,40500.00,42270.42,33400.00,37211.02,930671.747,2021-05-21 08:00:00
1621641600000,37210.01,38851.34,35201.11,37432.58,588166.784,2021-05-22 08:00:00
1621728000000,37436.00,38261.71,31096.70,34651.60,996815.017,2021-05-23 08:00:00
1621814400000,34656.53,39917.09,34366.00,38779.66,707903.071,2021-05-24 08:00:00
1621900800000,38783.58,39790.05,36439.32,38326.84,598836.411,2021-05-25 08:00:00
1621987200000,38326.84,40900.00,37804.76,39224.20,577032.810,2021-05-26 08:00:00
1622073600000,39224.21,40438.82,37133.22,38527.38,543338.566,2021-05-27 08:00:00
1622160000000,38527.38,38888.35,34689.57,35670.99,832363.425,2021-05-28 08:00:00
1622246400000,35670.99,37375.00,33650.00,34611.94,733902.825,2021-05-29 08:00:00
1622332800000,34611.95,36501.00,33356.00,35651.81,511834.746,2021-05-30 08:00:00
1622419200000,35651.80,37500.00,34150.00,37243.38,635082.121,2021-05-31 08:00:00
1622505600000,37244.36,37893.76,35500.00,36693.41,590822.540,2021-06-01 08:00:00
1622592000000,36694.37,38232.99,35905.00,37569.99,441719.806,2021-06-02 08:00:00
1622678400000,37570.00,39470.00,37150.15,39247.40,507429.005,2021-06-03 08:00:00
